id,recorded_at,created_at,length,published_at,title,broadcast_type,views
4515668,2015-04-29T23:33:45Z,2015-04-29T23:34:06Z,68809,2015-04-29T23:34:05.78169Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,33
4541359,2015-04-30T18:41:24Z,2015-04-30T18:41:45Z,20928,2015-04-30T18:41:45.280985Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,23
4552848,2015-05-01T00:29:19Z,2015-05-01T00:29:40Z,29273,2015-05-01T00:29:39.560518Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,12
4563246,2015-05-01T08:38:14Z,2015-05-01T08:38:34Z,79866,2015-05-01T08:38:33.656822Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,10
4597561,2015-05-02T06:52:23Z,2015-05-02T06:52:43Z,5485,2015-05-02T06:52:43.435962Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,31
4598970,2015-05-02T08:24:53Z,2015-05-02T08:25:12Z,39064,2015-05-02T08:25:11.860449Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,11
4615387,2015-05-02T19:15:29Z,2015-05-02T19:15:49Z,7980,2015-05-02T19:15:48.856463Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,5
4620769,2015-05-02T21:29:33Z,2015-05-02T21:29:53Z,73228,2015-05-02T21:29:52.63353Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,28
4649762,2015-05-03T17:49:34Z,2015-05-03T17:49:53Z,8501,2015-05-03T17:49:53.164316Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,14
4655375,2015-05-03T20:12:28Z,2015-05-03T20:12:49Z,2483,2015-05-03T20:12:49.232509Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,5
4657425,2015-05-03T20:53:04Z,2015-05-03T20:53:24Z,2424,2015-05-03T20:53:24.182809Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,4
4659654,2015-05-03T21:32:34Z,2015-05-03T21:32:54Z,1163,2015-05-03T21:32:53.639641Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,7
4660280,2015-05-03T21:51:06Z,2015-05-03T21:51:26Z,1670,2015-05-03T21:51:25.726816Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,24
4662445,2015-05-03T22:19:41Z,2015-05-03T22:20:01Z,917,2015-05-03T22:20:01.270646Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,8
4663241,2015-05-03T22:36:15Z,2015-05-03T22:36:35Z,58912,2015-05-03T22:36:35.286264Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,9
4683625,2015-05-04T14:59:37Z,2015-05-04T14:59:57Z,72,2015-05-04T14:59:57.160533Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,7
4683712,2015-05-04T15:03:09Z,2015-05-04T15:03:30Z,74,2015-05-04T15:03:29.884529Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,14
4684149,2015-05-04T15:21:32Z,2015-05-04T15:21:52Z,13665,2015-05-04T15:21:51.70182Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,10
4690781,2015-05-04T19:12:34Z,2015-05-04T19:12:55Z,22494,2015-05-04T19:12:54.875432Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,11
4701842,2015-05-05T01:28:28Z,2015-05-05T01:28:49Z,15221,2015-05-05T01:28:49.031709Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,24
4707994,2015-05-05T05:43:08Z,2015-05-05T05:43:27Z,51453,2015-05-05T05:43:26.967418Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,33
4725174,2015-05-05T20:04:12Z,2015-05-05T20:04:33Z,108239,2015-05-05T20:04:33.453964Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,27
4769416,2015-05-07T02:09:40Z,2015-05-07T02:10:01Z,45496,2015-05-07T02:10:00.679959Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,16
4782785,2015-05-07T14:50:25Z,2015-05-07T14:50:44Z,806,2015-05-07T14:50:44.300214Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,26
4783133,2015-05-07T15:05:17Z,2015-05-07T15:05:38Z,90956,2015-05-07T15:05:37.834629Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,84
4818993,2015-05-08T16:54:40Z,2015-05-08T16:55:01Z,18737,2015-05-08T16:55:00.505819Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,22
4828981,2015-05-08T22:08:24Z,2015-05-08T22:08:46Z,21718,2015-05-08T22:08:45.522137Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,112
4840498,2015-05-09T04:33:37Z,2015-05-09T04:33:58Z,760,2015-05-09T04:33:57.631159Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,207
4840833,2015-05-09T04:46:55Z,2015-05-09T04:47:16Z,24,2015-05-09T04:47:15.745474Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,21
4840891,2015-05-09T04:49:59Z,2015-05-09T04:50:20Z,266,2015-05-09T04:50:19.890371Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,45
4841028,2015-05-09T04:55:45Z,2015-05-09T04:56:06Z,1467,2015-05-09T04:56:05.896858Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,18
4841616,2015-05-09T05:21:41Z,2015-05-09T05:22:02Z,2006,2015-05-09T05:22:02.042568Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,26
4842388,2015-05-09T06:00:40Z,2015-05-09T06:01:00Z,9323,2015-05-09T06:01:00.43875Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,42
4844856,2015-05-09T08:36:36Z,2015-05-09T08:36:57Z,128362,2015-05-09T08:36:56.782919Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,351
4899840,2015-05-10T20:17:54Z,2015-05-10T20:18:14Z,4008,2015-05-10T20:18:13.752178Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,643
4902016,2015-05-10T21:25:15Z,2015-05-10T21:25:35Z,61143,2015-05-10T21:25:35.417812Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,224
4920658,2015-05-11T14:24:46Z,2015-05-11T14:25:07Z,18,2015-05-11T14:25:07.095945Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,67
4920672,2015-05-11T14:25:44Z,2015-05-11T14:25:59Z,194554,2015-05-11T14:25:59.364259Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,211
4998816,2015-05-13T20:30:47Z,2015-05-13T20:31:08Z,61594,2015-05-13T20:31:07.625642Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,51
5022102,2015-05-14T13:41:04Z,2015-05-14T13:41:23Z,4259,2015-05-14T13:41:23.313565Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,48
5023840,2015-05-14T14:55:57Z,2015-05-14T14:56:18Z,181694,2015-05-14T14:56:17.557194Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,139
5101050,2015-05-16T17:29:41Z,2015-05-16T17:30:02Z,38,2015-05-16T17:30:01.716446Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,66
5101077,2015-05-16T17:30:40Z,2015-05-16T17:31:00Z,197457,2015-05-16T17:30:59.957533Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,95
5188496,2015-05-19T00:25:40Z,2015-05-19T00:26:00Z,1010,2015-05-19T00:26:00.234792Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,87
5189441,2015-05-19T00:54:47Z,2015-05-19T00:55:08Z,26544,2015-05-19T00:55:08.065339Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,109
5199712,2015-05-19T08:17:55Z,2015-05-19T08:18:17Z,165786,2015-05-19T08:18:16.505876Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,244
5271357,2015-05-21T06:21:29Z,2015-05-21T06:21:50Z,283011,2015-05-21T06:21:50.094872Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,601
5389834,2015-05-24T13:06:01Z,2015-05-24T13:06:24Z,3672,2015-05-24T13:06:23.940535Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,108
5391301,2015-05-24T14:07:49Z,2015-05-24T14:08:10Z,14980,2015-05-24T14:08:10.242656Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,72
5399145,2015-05-24T18:21:18Z,2015-05-24T18:21:41Z,57120,2015-05-24T18:21:41.167139Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,30
5423807,2015-05-25T10:18:43Z,2015-05-25T10:19:03Z,7336,2015-05-25T10:19:02.523483Z,"Twitch Plays Pokemon (Enter button inputs via chat!!!)",archive,38
5426134,2015-05-25T12:22:13Z,2015-05-25T12:22:34Z,29176,2015-05-25T12:22:33.864002Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,40
5441604,2015-05-25T20:29:20Z,2015-05-25T20:29:40Z,7614,2015-05-25T20:29:39.685328Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,75
5446742,2015-05-25T23:13:16Z,2015-05-25T23:13:37Z,61897,2015-05-25T23:13:36.923015Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,78
5471454,2015-05-26T18:04:18Z,2015-05-26T18:04:38Z,1154,2015-05-26T18:04:38.305791Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,21
5472148,2015-05-26T18:25:50Z,2015-05-26T18:26:12Z,3482,2015-05-26T18:26:11.766697Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,8
5474527,2015-05-26T19:26:55Z,2015-05-26T19:27:16Z,2044,2015-05-26T19:27:16.361959Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,11
5475705,2015-05-26T20:01:50Z,2015-05-26T20:02:10Z,1053,2015-05-26T20:02:10.220567Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,16
5476442,2015-05-26T20:21:36Z,2015-05-26T20:21:56Z,6635,2015-05-26T20:21:56.070035Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,13
5480104,2015-05-26T22:13:33Z,2015-05-26T22:13:54Z,312,2015-05-26T22:13:53.941862Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,14
5480314,2015-05-26T22:20:33Z,2015-05-26T22:20:52Z,12280,2015-05-26T22:20:52.304542Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,9
5486999,2015-05-27T01:46:21Z,2015-05-27T01:46:40Z,842,2015-05-27T01:46:39.804415Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,26
5487552,2015-05-27T02:01:45Z,2015-05-27T02:02:06Z,8719,2015-05-27T02:02:06.170323Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,49
5492217,2015-05-27T04:28:27Z,2015-05-27T04:28:48Z,58780,2015-05-27T04:28:48.296565Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,36
5514308,2015-05-27T20:54:18Z,2015-05-27T20:54:39Z,9260,2015-05-27T20:54:38.511991Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,17
5519323,2015-05-27T23:29:07Z,2015-05-27T23:29:26Z,15543,2015-05-27T23:29:26.394412Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,42
5527455,2015-05-28T03:49:55Z,2015-05-28T03:50:15Z,111772,2015-05-28T03:50:15.189274Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,31
5569096,2015-05-29T10:54:42Z,2015-05-29T10:55:03Z,210,2015-05-29T10:55:02.816019Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,40
5569162,2015-05-29T10:58:53Z,2015-05-29T10:59:12Z,290,2015-05-29T10:59:11.995809Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,25
5569255,2015-05-29T11:03:59Z,2015-05-29T11:04:20Z,16624,2015-05-29T11:04:19.679788Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,44
5575193,2015-05-29T15:42:04Z,2015-05-29T15:42:24Z,108946,2015-05-29T15:42:24.449313Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,88
5628512,2015-05-30T22:02:21Z,2015-05-30T22:02:41Z,176672,2015-05-30T22:02:40.689219Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,49
5703901,2015-06-01T23:10:17Z,2015-06-01T23:10:37Z,114136,2015-06-01T23:10:36.717487Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,31
5753360,2015-06-03T06:53:04Z,2015-06-03T06:53:23Z,13505,2015-06-03T06:53:23.314267Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,24
5756473,2015-06-03T10:38:34Z,2015-06-03T10:38:55Z,1126,2015-06-03T10:38:54.704825Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,28
5756755,2015-06-03T10:57:46Z,2015-06-03T10:58:07Z,603,2015-06-03T10:58:07.059946Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,36
5756911,2015-06-03T11:08:49Z,2015-06-03T11:09:08Z,86223,2015-06-03T11:09:07.813527Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,46
5793602,2015-06-04T11:10:12Z,2015-06-04T11:10:32Z,2150,2015-06-04T11:10:31.845364Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,29
5794213,2015-06-04T11:47:36Z,2015-06-04T11:47:55Z,57804,2015-06-04T11:47:55.448079Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,39
5823141,2015-06-05T03:56:21Z,2015-06-05T03:56:41Z,6825,2015-06-05T03:56:41.494866Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,15
5825849,2015-06-05T05:52:59Z,2015-06-05T05:53:19Z,9442,2015-06-05T05:53:18.720029Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,13
5828393,2015-06-05T08:35:31Z,2015-06-05T08:35:52Z,23336,2015-06-05T08:35:51.553121Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,43
5835872,2015-06-05T15:07:40Z,2015-06-05T15:08:01Z,26623,2015-06-05T15:08:00.502687Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,34
5850896,2015-06-05T22:39:17Z,2015-06-05T22:39:38Z,68471,2015-06-05T22:39:37.72085Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,34
5880161,2015-06-06T17:42:15Z,2015-06-06T17:42:37Z,95166,2015-06-06T17:42:37.298975Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,34
5922274,2015-06-07T20:26:09Z,2015-06-07T20:26:28Z,41711,2015-06-07T20:26:27.752201Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,37
5938508,2015-06-08T08:02:36Z,2015-06-08T08:02:56Z,75522,2015-06-08T08:02:56.404874Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,38
5971274,2015-06-09T05:01:50Z,2015-06-09T05:02:13Z,18293,2015-06-09T05:02:13.30335Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,54
5977916,2015-06-09T11:52:27Z,2015-06-09T11:52:48Z,32081,2015-06-09T11:52:48.232425Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,24
5993770,2015-06-09T20:47:59Z,2015-06-09T20:48:20Z,4009,2015-06-09T20:48:19.60029Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,22
5995991,2015-06-09T21:55:00Z,2015-06-09T21:55:22Z,428,2015-06-09T21:55:21.55745Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,34
5996355,2015-06-09T22:03:37Z,2015-06-09T22:03:57Z,33761,2015-06-09T22:03:57.058146Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,37
6011531,2015-06-10T07:30:29Z,2015-06-10T07:30:50Z,65318,2015-06-10T07:30:50.30382Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,59
6041088,2015-06-11T01:42:01Z,2015-06-11T01:42:20Z,93218,2015-06-11T01:42:20.016591Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,48
6080346,2015-06-12T03:36:29Z,2015-06-12T03:36:48Z,125989,2015-06-12T03:36:47.643618Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,44
6130619,2015-06-13T14:37:17Z,2015-06-13T14:37:39Z,89861,2015-06-13T14:37:39.160505Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,55
6170908,2015-06-14T15:36:25Z,2015-06-14T15:36:44Z,15564,2015-06-14T15:36:44.284187Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,41
6179709,2015-06-14T19:58:22Z,2015-06-14T19:58:41Z,91878,2015-06-14T19:58:41.021571Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,28
6216647,2015-06-15T21:49:27Z,2015-06-15T21:49:53Z,90,2015-06-15T21:49:52.896296Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,26
6216695,2015-06-15T21:50:06Z,2015-06-15T21:50:33Z,35441,2015-06-15T21:50:32.97875Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,47
6232302,2015-06-16T07:42:03Z,2015-06-16T07:42:23Z,22821,2015-06-16T07:42:22.895537Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,47
6238703,2015-06-16T14:35:47Z,2015-06-16T14:36:08Z,3286,2015-06-16T14:36:07.937741Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,23
6240056,2015-06-16T15:31:39Z,2015-06-16T15:32:00Z,109452,2015-06-16T15:31:59.705939Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,44
6288809,2015-06-17T21:56:38Z,2015-06-17T21:56:57Z,73665,2015-06-17T21:56:56.946987Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,59
6318233,2015-06-18T18:25:50Z,2015-06-18T18:26:09Z,27315,2015-06-18T18:26:09.425311Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,19
6332657,2015-06-19T02:01:35Z,2015-06-19T02:01:56Z,209,2015-06-19T02:01:56.394767Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,38
6332895,2015-06-19T02:09:07Z,2015-06-19T02:09:26Z,10983,2015-06-19T02:09:26.36899Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,13
6337779,2015-06-19T05:15:52Z,2015-06-19T05:16:13Z,35247,2015-06-19T05:16:12.542889Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,28
6348652,2015-06-19T15:04:25Z,2015-06-19T15:04:46Z,4399,2015-06-19T15:04:46.254664Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,28
6350743,2015-06-19T16:20:13Z,2015-06-19T16:20:33Z,247,2015-06-19T16:20:33.080628Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,28
6350896,2015-06-19T16:25:20Z,2015-06-19T16:25:41Z,111170,2015-06-19T16:25:40.766199Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,30
6403141,2015-06-20T23:19:22Z,2015-06-20T23:19:41Z,25054,2015-06-20T23:19:41.337365Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,13
6414363,2015-06-21T06:17:47Z,2015-06-21T06:18:06Z,29234,2015-06-21T06:18:06.255258Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,24
6423674,2015-06-21T14:26:01Z,2015-06-21T14:26:20Z,12899,2015-06-21T14:26:20.382456Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,18
6429805,2015-06-21T18:01:57Z,2015-06-21T18:02:16Z,130,2015-06-21T18:02:16.345214Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,16
6429930,2015-06-21T18:05:06Z,2015-06-21T18:05:26Z,29358,2015-06-21T18:05:26.359009Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,43
6445172,2015-06-22T02:20:38Z,2015-06-22T02:20:59Z,5753,2015-06-22T02:20:58.982214Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,44
6447714,2015-06-22T03:57:23Z,2015-06-22T03:57:47Z,68096,2015-06-22T03:57:46.791471Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,38
6475043,2015-06-22T22:53:34Z,2015-06-22T22:53:55Z,83098,2015-06-22T22:53:55.02363Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,67
6512459,2015-06-23T22:02:42Z,2015-06-23T22:03:02Z,325947,2015-06-23T22:03:01.943787Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,166
6656977,2015-06-27T16:48:11Z,2015-06-27T16:48:32Z,82065,2015-06-27T16:48:32.28969Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,63
6693740,2015-06-28T15:37:13Z,2015-06-28T15:37:33Z,11491,2015-06-28T15:37:33.029194Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,46
6700292,2015-06-28T18:51:15Z,2015-06-28T18:51:36Z,45286,2015-06-28T18:51:36.38117Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,57
6722531,2015-06-29T07:26:52Z,2015-06-29T07:27:11Z,76744,2015-06-29T07:27:10.795379Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,39
6757804,2015-06-30T04:46:46Z,2015-06-30T04:47:06Z,433,2015-06-30T04:47:06.10194Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,30
6757988,2015-06-30T04:54:50Z,2015-06-30T04:55:08Z,1877,2015-06-30T04:55:08.493329Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,61
6758759,2015-06-30T05:26:54Z,2015-06-30T05:27:14Z,201025,2015-06-30T05:27:14.135111Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,42
6843940,2015-07-02T13:18:56Z,2015-07-02T13:19:18Z,130311,2015-07-02T13:19:17.677911Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,67
6904509,2015-07-04T01:31:50Z,2015-07-04T01:32:10Z,81214,2015-07-04T01:32:10.482548Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,36
6938337,2015-07-05T00:06:27Z,2015-07-05T00:06:47Z,8982,2015-07-05T00:06:46.572704Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,26
6942041,2015-07-05T02:37:16Z,2015-07-05T02:37:36Z,65270,2015-07-05T02:37:36.373729Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,85
6968332,2015-07-05T20:48:44Z,2015-07-05T20:49:04Z,202796,2015-07-05T20:49:03.542764Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,46
7062085,2015-07-08T05:09:32Z,2015-07-08T05:09:52Z,683,2015-07-08T05:09:51.790512Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,10
7062368,2015-07-08T05:21:45Z,2015-07-08T05:22:05Z,2241,2015-07-08T05:22:04.665963Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,30
7063207,2015-07-08T06:00:04Z,2015-07-08T06:00:24Z,1647,2015-07-08T06:00:24.433049Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,24
7063795,2015-07-08T06:28:31Z,2015-07-08T06:28:51Z,4115,2015-07-08T06:28:50.960603Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,32
7065112,2015-07-08T07:37:56Z,2015-07-08T07:38:16Z,64402,2015-07-08T07:38:15.751993Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,51
7107784,2015-07-09T01:35:54Z,2015-07-09T01:36:15Z,37365,2015-07-09T01:36:15.093349Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,45
7142736,2015-07-09T12:01:32Z,2015-07-09T12:01:51Z,37640,2015-07-09T12:01:51.360631Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,75
7188220,2015-07-09T22:33:33Z,2015-07-09T22:33:54Z,43972,2015-07-09T22:33:54.009654Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,69
7232817,2015-07-10T10:47:39Z,2015-07-10T10:47:59Z,139341,2015-07-10T10:47:58.536436Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,156
7388647,2015-07-12T01:35:54Z,2015-07-12T01:36:15Z,72,2015-07-12T01:36:14.977917Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,417
7388758,2015-07-12T01:37:33Z,2015-07-12T01:37:52Z,75,2015-07-12T01:37:52.001365Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,257
7388869,2015-07-12T01:39:09Z,2015-07-12T01:39:28Z,2385,2015-07-12T01:39:28.390576Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,392
7391752,2015-07-12T02:19:42Z,2015-07-12T02:20:03Z,65513,2015-07-12T02:20:03.067649Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,500
7459025,2015-07-12T20:34:27Z,2015-07-12T20:34:48Z,70743,2015-07-12T20:34:48.12208Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,534
7527429,2015-07-13T16:17:08Z,2015-07-13T16:17:28Z,122115,2015-07-13T16:17:27.838466Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,159
7651094,2015-07-15T02:13:08Z,2015-07-15T02:13:28Z,163599,2015-07-15T02:13:28.32925Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,153
7798380,2015-07-16T23:40:28Z,2015-07-16T23:40:49Z,21407,2015-07-16T23:40:48.654008Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,130
7820704,2015-07-17T06:05:30Z,2015-07-17T06:05:50Z,70869,2015-07-17T06:05:49.828178Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,419
7890651,2015-07-18T03:49:26Z,2015-07-18T03:49:45Z,431427,2015-07-18T03:49:44.999502Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,320
8281067,2015-07-23T03:40:36Z,2015-07-23T03:40:56Z,77749,2015-07-23T03:40:56.2846Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,74
8360288,2015-07-24T01:19:57Z,2015-07-24T01:20:18Z,519,2015-07-24T01:20:17.643872Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,28
8361300,2015-07-24T01:31:07Z,2015-07-24T01:31:29Z,1623,2015-07-24T01:31:28.584328Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,56
8364084,2015-07-24T02:00:42Z,2015-07-24T02:01:03Z,74111,2015-07-24T02:01:02.549588Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,63
8449432,2015-07-24T22:36:32Z,2015-07-24T22:36:53Z,18319,2015-07-24T22:36:53.427803Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,68
8475942,2015-07-25T03:42:31Z,2015-07-25T03:42:50Z,67,2015-07-25T03:42:50.354123Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,58
8476076,2015-07-25T03:44:15Z,2015-07-25T03:44:35Z,63146,2015-07-25T03:44:35.446801Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,55
8547720,2015-07-25T21:18:41Z,2015-07-25T21:19:01Z,999,2015-07-25T21:19:01.375397Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,76
8549386,2015-07-25T21:37:35Z,2015-07-25T21:37:56Z,78175,2015-07-25T21:37:55.828941Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,109
